Caller Type,Caller Type Words,Caller Tag,Caller Tag Words,Caller Method,Caller Method Words,Caller Super Types,Calling Super Types Words,Called  Type,Called Type Words,Called  Tagged Type,Called Tagged Type Words,Called Method,Called Method Words
functional.FunctionEvaluator,function,FunctionEvaluator,function,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:AbstractEnvironment:BasicExpressionEvaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression:abstract:environment:basic:expression,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,isAtom,is:atom
functional.FunctionEvaluator,function,FunctionEvaluator,function,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:AbstractEnvironment:BasicExpressionEvaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression:abstract:environment:basic:expression,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,isList,is:list
functional.FunctionEvaluator,function,FunctionEvaluator,function,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:AbstractEnvironment:BasicExpressionEvaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression:abstract:environment:basic:expression,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getTail,get:tail
functional.FunctionEvaluator,function,FunctionEvaluator,function,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:AbstractEnvironment:BasicExpressionEvaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression:abstract:environment:basic:expression,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getTail,get:tail
functional.FunctionEvaluator,function,FunctionEvaluator,function,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:AbstractEnvironment:BasicExpressionEvaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression:abstract:environment:basic:expression,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getTail,get:tail
functional.FunctionEvaluator,function,FunctionEvaluator,function,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:AbstractEnvironment:BasicExpressionEvaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression:abstract:environment:basic:expression,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getHead,get:head
functional.FunctionEvaluator,function,FunctionEvaluator,function,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:AbstractEnvironment:BasicExpressionEvaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression:abstract:environment:basic:expression,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getTail,get:tail
functional.FunctionEvaluator,function,FunctionEvaluator,function,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:AbstractEnvironment:BasicExpressionEvaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression:abstract:environment:basic:expression,main.lisp.evaluator.function.LambdaFactory,lambda:factory,main.lisp.evaluator.function.LambdaFactory,lambda:factory,newInstance,new:instance
functional.FunctionEvaluator,function,FunctionEvaluator,function,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:AbstractEnvironment:BasicExpressionEvaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression:abstract:environment:basic:expression,main.lisp.evaluator.function.FunctionFactory,function:factory,main.lisp.evaluator.function.FunctionFactory,function:factory,newInstance,new:instance
functional.FunctionEvaluator,function,FunctionEvaluator,function,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:AbstractEnvironment:BasicExpressionEvaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression:abstract:environment:basic:expression,main.lisp.evaluator.function.LambdaFactory,lambda:factory,main.lisp.evaluator.function.LambdaFactory,lambda:factory,newInstance,new:instance
functional.FunctionEvaluator,function,FunctionEvaluator,function,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:AbstractEnvironment:BasicExpressionEvaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression:abstract:environment:basic:expression,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getTail,get:tail
functional.FunctionEvaluator,function,FunctionEvaluator,function,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:AbstractEnvironment:BasicExpressionEvaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression:abstract:environment:basic:expression,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getTail,get:tail
functional.FunctionEvaluator,function,FunctionEvaluator,function,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:AbstractEnvironment:BasicExpressionEvaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression:abstract:environment:basic:expression,main.lisp.evaluator.function.FunctionFactory,function:factory,main.lisp.evaluator.function.FunctionFactory,function:factory,newInstance,new:instance
functional.FunctionEvaluator,function,FunctionEvaluator,function,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:AbstractEnvironment:BasicExpressionEvaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression:abstract:environment:basic:expression,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,isNIL,is:nil
functional.FunctionEvaluator,function,FunctionEvaluator,function,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:AbstractEnvironment:BasicExpressionEvaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression:abstract:environment:basic:expression,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getTail,get:tail
functional.FunctionEvaluator,function,FunctionEvaluator,function,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:AbstractEnvironment:BasicExpressionEvaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression:abstract:environment:basic:expression,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getHead,get:head
functional.FunctionEvaluator,function,FunctionEvaluator,function,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:AbstractEnvironment:BasicExpressionEvaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression:abstract:environment:basic:expression,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getTail,get:tail
functional.FunctionEvaluator,function,FunctionEvaluator,function,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:AbstractEnvironment:BasicExpressionEvaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression:abstract:environment:basic:expression,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,isNIL,is:nil
functional.FunctionEvaluator,function,FunctionEvaluator,function,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:AbstractEnvironment:BasicExpressionEvaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression:abstract:environment:basic:expression,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getHead,get:head
functional.FunctionEvaluator,function,FunctionEvaluator,function,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:AbstractEnvironment:BasicExpressionEvaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression:abstract:environment:basic:expression,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getHead,get:head
functional.FunctionEvaluator,function,FunctionEvaluator,function,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:AbstractEnvironment:BasicExpressionEvaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression:abstract:environment:basic:expression,main.lisp.evaluator.function.LambdaFactory,lambda:factory,main.lisp.evaluator.function.LambdaFactory,lambda:factory,newInstance,new:instance
functional.FunctionEvaluator,function,FunctionEvaluator,function,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:AbstractEnvironment:BasicExpressionEvaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression:abstract:environment:basic:expression,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getTail,get:tail
functional.FunctionEvaluator,function,FunctionEvaluator,function,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:AbstractEnvironment:BasicExpressionEvaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression:abstract:environment:basic:expression,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getTail,get:tail
functional.FunctionEvaluator,function,FunctionEvaluator,function,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:AbstractEnvironment:BasicExpressionEvaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression:abstract:environment:basic:expression,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getHead,get:head
functional.FunctionEvaluator,function,FunctionEvaluator,function,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:AbstractEnvironment:BasicExpressionEvaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression:abstract:environment:basic:expression,main.lisp.parser.terms.SExpression,expression,main.lisp.parser.terms.SExpression,expression,getTail,get:tail
functional.FunctionEvaluator,function,FunctionEvaluator,function,eval,none,Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:IdentifierAtom:AbstractAtom:AbstractSExpression:OperationRegisterer:BasicExpression:AbstractSExpression:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:Evaluator:AbstractEnvironment:BasicExpressionEvaluator:Evaluator:Evaluator,identifier:atom:abstract:atom:abstract:expression:operation:basic:expression:abstract:expression:abstract:environment:basic:expression,main.lisp.evaluator.function.FunctionFactory,function:factory,main.lisp.evaluator.function.FunctionFactory,function:factory,newInstance,new:instance
